"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"KALYANKJIL",352,386.7,350.95,344.75,382.5,10.95,39244670,14813293138.2,"04-Sep-2025"
"UNOMINDA",1078.6,1137.7,1071.5,1057.7,1128,6.65,1344806,1505819622.38,"29-May-2026"
"HDFCAMC",2500,2637.2,2499,2455.9,2617,6.56,2029867,5279318690.94,"05-Jun-2026"
"LTF",282.9,297.3,282.35,275.95,293,6.18,13734537,4031361300.24,"22-May-2026"
"PHOENIXLTD",1788,1861.7,1766.7,1757.6,1860,5.83,661437,1213121758.59,"15-Sep-2025"
"PRESTIGE",1415,1481.4,1394,1387.3,1467.3,5.77,1205499,1754097484.92,"03-Sep-2025"
"MOTILALOFS",904.95,945.55,903,888.45,939.4,5.73,2438845,2274174185.6,"30-Jan-2026"
"CHOLAFIN",1610,1664,1607.3,1568.1,1655,5.54,4372229,7218812412.74,"21-Jul-2026"
"TRENT",2791.3,2944.5,2791.3,2755.3,2901.7,5.31,2230325,6460470911.25,"12-Jun-2026"
"NAM-INDIA",1100,1151,1099.9,1089.1,1142,4.86,1550884,1750343191.24,"25-Jun-2026"
"DLF",601,620.3,598.3,587.05,615.5,4.85,9305171,5673734965.54,"28-Jul-2025"
"HDFCLIFE",561,583.35,561,555.35,581.55,4.72,2381721,1370823338.76,"19-Jun-2026"
"SHRIRAMFIN",1005,1009.5,988,954.95,998.95,4.61,12251483,12276966084.64,"03-Jul-2026"
"TVSMOTOR",3362.1,3481.7,3333,3312.8,3464.9,4.59,1924317,6594942249.72,"30-Mar-2026"
"GODREJPROP",1727,1795.3,1723.2,1691.4,1769,4.59,1093214,1939033671.8,"28-Jul-2026"
"NUVAMA",1625.1,1686.7,1615.8,1588.1,1660,4.53,978451,1628181602.04,"15-May-2026"
"EICHERMOT",7363,7644.5,7280,7312,7639,4.47,784420,5919429425,"01-Aug-2025"
"PETRONET",280.5,291,280.25,274.75,287,4.46,4766702,1369282816.52,"12-Jun-2026"
"PAYTM",1087.7,1133.7,1079,1073.9,1120.7,4.36,2463010,2753324988.7,"-"
"MANAPPURAM",310.35,319.4,310.05,305.2,318,4.19,2566512,811582424.64,"11-May-2026"
