"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"NATIONALUM",398.5,422.2,398.5,388,420,8.25,34388331,14327210344.53,"08-May-2026"
"FORCEMOT",18347,19399,18347,18330,19269,5.12,240317,4588942032.29,"10-Sep-2025"
"IDEA",12.93,13.69,12.83,12.89,13.5,4.73,772547405,10274880486.5,"20-Aug-2024"
"PNB",113.95,119.5,113.72,114.03,118.98,4.34,51235935,6045840330,"12-Jun-2026"
"BHEL",404.5,420.2,403.25,403,420,4.22,14607097,6031124280.33,"17-Jul-2026"
"INDUSTOWER",370,385.2,369.75,369.35,383.4,3.8,10079537,3795348861.98,"10-Aug-2026"
"KAYNES",3718.1,3860,3700.5,3717.7,3828,2.97,1218140,4609307764.6,"08-Sep-2023"
"BOSCHLTD",45040,46735,45040,45185,46480,2.87,96508,4475980239.96,"04-Aug-2026"
"HINDALCO",1063.2,1087.95,1056.9,1049.1,1078.5,2.8,8786842,9484341517.96,"10-Jul-2026"
"ASTRAL",1431.9,1464,1425.7,1424.9,1464,2.74,398896,576743781.6,"14-Aug-2026"
"LICI",409,417,404.7,406,417,2.71,20957554,8625290924.24,"25-Jun-2026"
"MCX",2965,2987.9,2880.1,2895,2970.1,2.59,6169318,18167284260.04,"02-Jan-2026"
"BDL",1309,1340,1308,1307.6,1340,2.48,1279928,1691885626.08,"09-Feb-2026"
"UNIONBANK",182.5,187.6,181.82,182.5,187,2.47,22005359,4093216827.59,"03-Jul-2026"
"INDIANB",875.6,897.65,873.1,875.6,897,2.44,2076183,1852328948.94,"10-Jun-2026"
"POWERINDIA",35000,35925,34730,35000,35800,2.29,180600,6412067550,"21-Aug-2026"
"TIINDIA",2780,2839,2746.2,2780,2839,2.12,486582,1366911020.22,"07-Aug-2026"
"BANKBARODA",246,251.4,245.5,246.2,251,1.95,8298917,2072986477.43,"05-Jun-2026"
"KEI",5645,5754,5593.8,5645,5754,1.93,454178,2576261120.08,"28-Jan-2026"
"AUBANK",1070.9,1091.4,1062,1070.9,1091.4,1.91,1572313,1692767898.93,"31-Jul-2026"
