"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"SUZLON",53.15,53.2,47.84,53.15,47.98,-9.73,224762106,11166181426.08,"03-Sep-2024"
"GODFRYPHLP",2137.4,2137.4,2018.2,2210.5,2038,-7.8,2724128,5613474363.2,"10-Nov-2025"
"VBL",464.7,470,423,464.5,429.5,-7.53,47975773,21014348089.46,"30-Apr-2026"
"HINDUNILVR",2174.6,2213,2016,2174.6,2020,-7.11,9947304,20625138005.76,"23-Jun-2026"
"NUVAMA",1862.9,1924.4,1785,1916.6,1799,-6.14,558899,1021957999.48,"15-May-2026"
"BEL",406.15,406.15,388,407.15,389,-4.46,35317783,13877769652.02,"06-Mar-2026"
"DMART",4027.7,4094.2,3755.1,4027.7,3850.8,-4.39,2412848,9287124337.44,"09-Aug-2021"
"COALINDIA",422.9,423.6,406.8,427.5,410.5,-3.98,14222229,5870793908.91,"18-Feb-2026"
"CGPOWER",872,872,830.15,877.3,844,-3.8,7593398,6391970568.44,"30-Jan-2026"
"ADANIENSOL",1701,1701,1625,1703.3,1642,-3.6,2898705,4819299971.85,"14-Jun-2024"
"CUMMINSIND",5605,5620,5408,5629.5,5452.5,-3.14,573652,3132759464.16,"17-Jul-2026"
"INOXWIND",78.35,78.44,75.54,78.23,75.96,-2.9,7493286,575334499.08,"29-Jul-2025"
"ADANIPOWER",213.85,214.8,207.65,213.96,208.47,-2.57,17365344,3641512636.8,"22-Sep-2025"
"TORNTPHARM",5020.1,5040,4866,5019.5,4892.5,-2.53,549152,2697802555.84,"29-May-2026"
"PREMIERENE",1036,1043.7,1011.5,1039.9,1014,-2.49,449205,460219506.6,"08-May-2026"
"BHEL",415.95,415.95,403.2,415.95,405.6,-2.49,6949460,2820160362.6,"17-Jul-2026"
"ABCAPITAL",400.45,400.45,388,400.45,391.35,-2.27,2403472,943290655.84,"16-Aug-2018"
"NTPC",349.95,350,342.1,350.8,343.1,-2.19,12409670,4265948159.2,"06-Feb-2026"
"GVT&D",4170.1,4171,3962.2,4202.3,4111,-2.17,1721105,6999097226.15,"21-Aug-2026"
"CANBK",127.17,127.17,124,127.26,124.55,-2.13,31317720,3910643696.4,"12-Jun-2026"
