"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"KPITTECH",712.5,716,669.35,712.2,670.5,-5.86,5466149,3727148357.14,"04-Feb-2026"
"EICHERMOT",7392,7392.5,6942.5,7426,7101,-4.38,2474671,17558904346.95,"01-Aug-2025"
"TATAELXSI",3990,3992.6,3813.8,3980.4,3825.7,-3.89,473952,1835611356.48,"10-Jun-2026"
"LTM",3702.9,3702.9,3528,3686.1,3543,-3.88,850247,3042761933.96,"25-May-2026"
"TATACONSUM",1089,1097.7,1065.1,1112.8,1073,-3.58,5430865,5858437001.45,"25-May-2026"
"YESBANK",25.25,25.34,24.1,25.09,24.24,-3.39,160293573,3933604281.42,"03-Jun-2019"
"TCS",2090,2104.3,2018.8,2097.9,2033,-3.09,6848411,13984729198.44,"25-May-2026"
"INFY",1030,1030.4,996,1036.7,1006,-2.96,24128263,24303916754.64,"10-Jun-2026"
"WIPRO",175,175.4,170.05,175.48,170.35,-2.92,26845383,4600761738.54,"05-Jun-2026"
"HCLTECH",1102.5,1105.7,1068.6,1102.4,1072,-2.76,3794233,4094622426.61,"24-Apr-2026"
"ASTRAL",1381.6,1387,1329,1368,1331.3,-2.68,1726032,2326501272.48,"11-Nov-2025"
"MCX",2914,2934.5,2828.4,2914.5,2841,-2.52,3486024,9975885160.32,"02-Jan-2026"
"NATIONALUM",342,342.55,333.55,347.4,340.15,-2.09,12185447,4117218832.36,"08-May-2026"
"360ONE",1083.1,1107,1066.1,1089.8,1068,-2,1408657,1528942221.23,"27-Apr-2026"
"TECHM",1438,1443.8,1398.9,1433.8,1405.5,-1.97,2421536,3417223172.48,"03-Jul-2026"
"ICICIGI",1775,1775.1,1733.4,1768.1,1733.6,-1.95,1825831,3195112958.45,"29-May-2026"
"MAXHEALTH",1149,1153.65,1125,1149.9,1129,-1.82,2457312,2800623059.52,"03-Jul-2026"
"MPHASIS",2208.9,2219.3,2151,2207.8,2169.3,-1.74,416895,904482885.15,"08-Jul-2026"
"ABB",7070,7100,6993,7128,7024.5,-1.45,367996,2593175813,"30-Apr-2026"
"HDFCLIFE",583.7,584.95,571.15,583.25,574.85,-1.44,3716670,2143552255.8,"19-Jun-2026"
