"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"IDEA",14.09,15.31,14.08,14.07,15.19,7.96,1534470198,22863605950.2,"20-Aug-2024"
"PAYTM",1622.7,1718,1612,1623.5,1718,5.82,10111331,16955084274.04,"-"
"ANGELONE",286.8,301.55,284,286,300.9,5.21,10825633,3196809424.9,"21-Jul-2026"
"IREDA",115,121.14,114.4,115.4,120.61,4.51,11109563,1306151321.91,"02-Apr-2026"
"ADANIENT",2998,3110,2962.5,2998.6,3110,3.72,2025912,6156685790.64,"12-Jun-2026"
"LAURUSLABS",1808,1869.4,1796.5,1801,1866.2,3.62,3550945,6518256679.8,"08-May-2026"
"INDUSTOWER",374.25,388.6,374.25,374.25,387.25,3.47,6995675,2681792011.25,"10-Aug-2026"
"HDFCAMC",2609.9,2698,2606.8,2618,2698,3.06,1157541,3081223661.67,"05-Jun-2026"
"LICHSGFIN",490,506.4,489.15,491.4,506,2.97,3617182,1801935385.12,"21-Aug-2026"
"DIVISLAB",8500,8744.5,8497,8496,8744.5,2.92,563721,4854923093.88,"24-Jul-2026"
"DIXON",14529,14990,14400,14570,14990,2.88,522440,7653683307.2,"16-Sep-2025"
"MAZDOCK",2539.9,2621.7,2520,2540,2610,2.76,1640159,4233102764.69,"20-Aug-2026"
"SAIL",180.7,186.89,180.3,179.65,184.59,2.75,68905208,12713010876,"08-Sep-2025"
"MAXHEALTH",990.5,1016,980.3,990.5,1016,2.57,1889964,1882385244.36,"03-Jul-2026"
"ADANIENSOL",1554.9,1594.5,1532,1555.1,1594.5,2.53,2043772,3192494490.32,"14-Jun-2024"
"KAYNES",3859.3,3996.5,3804,3840.2,3936,2.49,1815929,7145299269.91,"08-Sep-2023"
"VBL",425,438,423.85,428,438,2.34,9481343,4094802414.84,"31-Jul-2026"
"UPL",574.95,585,570.55,571.9,585,2.29,3864498,2229351606.24,"17-Jul-2026"
"MOTILALOFS",992,1019.9,992,990,1011.5,2.17,1836119,1852680793.38,"30-Jan-2026"
"APOLLOHOSP",8663,8889,8640,8702,8889,2.15,256819,2245093720.67,"14-Aug-2026"
