"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"VOLTAS",1329,1350,1256.1,1320.5,1267,-4.05,4378295,5612229879.85,"12-Jun-2026"
"BSE",3390,3390.4,3282.9,3447,3332,-3.34,7709125,25598226653.75,"10-Jul-2026"
"IDEA",14.11,14.14,13.66,14.11,13.71,-2.83,310430357,4299460444.45,"20-Aug-2024"
"COCHINSHIP",1450,1494.7,1435,1496.5,1457.8,-2.59,1954085,2871273876.45,"03-Feb-2026"
"HCLTECH",1355.1,1362.8,1325,1360,1325,-2.57,970745,1295226223.7,"17-Jul-2026"
"INFY",1163.9,1166.5,1129.7,1169.2,1139.9,-2.51,5817153,6648249649.11,"10-Jun-2026"
"SUNPHARMA",1945,1949.8,1880.4,1930,1882,-2.49,1893086,3597166293.76,"07-Jul-2026"
"FORTIS",923.5,927.8,906.3,929,908.75,-2.18,1263131,1156181698.23,"24-Jul-2026"
"TCS",2351,2361.1,2310.6,2361,2313.2,-2.02,2237636,5196999115.44,"15-Jul-2026"
"NESTLEIND",1500,1503.7,1468.5,1499.1,1470,-1.94,1721057,2545873567.25,"10-Jul-2026"
"ITC",278.2,278.2,273,278.2,273.05,-1.85,12795275,3507056924.75,"27-May-2026"
"MANKIND",2419,2423,2369.5,2425.2,2380.9,-1.83,810528,1935257179.2,"08-Aug-2025"
"ADANIENSOL",1621,1627.9,1585.4,1616,1589.1,-1.66,2016844,3236913609.36,"14-Jun-2024"
"DMART",4050,4050,3995,4060,3995,-1.6,263000,1057570340,"09-Aug-2021"
"GAIL",173.71,173.79,171.85,174.9,172.1,-1.6,4132699,713758444.29,"05-Feb-2026"
"INDIANB",891.8,891.8,870.3,894.95,881.2,-1.54,1061592,932927049.6,"10-Jun-2026"
"MARICO",865.2,867.35,852.05,865.2,852.05,-1.52,970523,833824835.45,"30-Jul-2026"
"ADANIGREEN",1346.9,1346.9,1322.5,1348,1327.6,-1.51,745035,991172212.95,"14-Jun-2024"
"PIDILITIND",1689.8,1700,1667.3,1693,1669,-1.42,701061,1176997291.68,"23-Jul-2026"
"PAYTM",1603,1619,1577.8,1603,1580.2,-1.42,2137873,3412344610.22,"-"
