"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"MUTHOOTFIN",2876,2928,2671,3119.6,2890.9,-7.33,8573629,24325871825.41,"17-Apr-2026"
"CGPOWER",865.55,867.95,826.1,863.4,826.1,-4.32,4042469,3466012920.6,"30-Jan-2026"
"GAIL",182.1,182.38,172.15,181.44,174.3,-3.94,37607447,6556482309.98,"05-Feb-2026"
"IEX",133,133.8,126.01,132.24,128,-3.21,18350173,2353042683.79,"15-May-2026"
"DELHIVERY",487.95,487.95,468.85,481.95,470,-2.48,3336754,1589629605.6,"20-Sep-2023"
"SAIL",170.6,172.7,165,169.03,165,-2.38,12154369,2069767497.01,"08-Sep-2025"
"BSE",3660,3671.4,3560,3646.2,3575,-1.95,3750195,13556092380.15,"10-Jul-2026"
"MCX",2700,2710,2630.1,2692.2,2642.1,-1.86,2108978,5588960418.24,"02-Jan-2026"
"MANAPPURAM",364,371,357.3,371.85,365,-1.84,17549652,6385616376.72,"11-May-2026"
"AUROPHARMA",1586.9,1591.8,1541.6,1580.2,1554.7,-1.61,1496353,2341837335.59,"17-Apr-2026"
"APOLLOHOSP",9030,9049,8789,8957,8820,-1.53,250717,2225792818.07,"16-Feb-2026"
"NMDC",85.6,85.84,83.05,85.04,83.8,-1.46,18494856,1554677595.36,"13-Feb-2026"
"OIL",454,457.65,450,458.6,452,-1.44,3770840,1705362390,"18-Feb-2026"
"TORNTPHARM",5250,5250,5007.5,5122.8,5050,-1.42,841750,4273152292.5,"29-May-2026"
"SUNPHARMA",1983.2,1988,1935.2,1990.5,1963.5,-1.36,3972351,7766542057.65,"07-Jul-2026"
"RECLTD",374,376.7,367.05,372.95,368.1,-1.3,3512873,1304540517.28,"31-Jul-2026"
"IDEA",13.01,13.11,12.82,13.01,12.86,-1.15,235409728,3053264172.16,"20-Aug-2024"
"DIXON",13875,14085,13579,14049,13892,-1.12,728101,10096518318.92,"16-Sep-2025"
"LUPIN",2435,2440,2362.6,2415,2393,-0.91,1717110,4094963928,"17-Jul-2026"
"ASTRAL",1465,1465.7,1425.2,1448.6,1435.6,-0.9,652477,941537360.54,"11-Nov-2025"
