"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"KPITTECH",610,621,580.15,638.75,591.1,-7.46,15706759,9325102818.3,"04-Feb-2026"
"PREMIERENE",1018,1018,977.4,1036.2,984,-5.04,2265269,2240486957.14,"08-May-2026"
"PRESTIGE",1607.1,1631.7,1589.6,1673,1591,-4.9,1018205,1640389347.3,"03-Sep-2025"
"WAAREEENER",2626,2650,2561,2736.2,2632,-3.81,4868001,12673402483.41,"24-Oct-2025"
"COLPAL",2169.7,2183.1,2080.2,2166.4,2085,-3.76,625770,1314598842.9,"01-Jun-2026"
"ANGELONE",302,302,290.05,302.5,291.8,-3.54,15181316,4458297069.72,"21-Jul-2026"
"TIINDIA",2798.9,2798.9,2665.6,2786.7,2692,-3.4,818361,2225475454.23,"07-Aug-2026"
"ADANIPORTS",1726.7,1727.7,1658.4,1719.7,1661.5,-3.38,5395211,9016638479.53,"12-Jun-2026"
"GMRAIRPORT",107,107.06,103.26,107.1,104.1,-2.8,9216229,964386202.56,"05-Sep-2024"
"GLENMARK",2270.2,2270.2,2182.9,2261.7,2207,-2.42,451791,1000644778.44,"03-Oct-2025"
"OFSS",11424,11497,11082,11427,11158,-2.35,221089,2493205176.77,"07-May-2026"
"PNBHOUSING",1059.7,1061.8,1024.2,1056.3,1033,-2.21,903379,934644947.19,"31-Jul-2026"
"LICHSGFIN",553.4,553.4,536.4,553.45,541.2,-2.21,1512548,818969114.6,"21-Aug-2026"
"DLF",669.75,669.75,652.05,670.25,655.6,-2.19,2324048,1534406211.04,"27-Jul-2026"
"LODHA",1305,1328.8,1281.1,1316.35,1288.05,-2.15,3725269,4852051114.43,"22-Aug-2025"
"MOTILALOFS",858,858.9,835.1,855.25,836.9,-2.15,929028,781349709.12,"30-Jan-2026"
"HDFCLIFE",557,558.85,544.7,556.7,545.05,-2.09,4394541,2406538542.42,"19-Jun-2026"
"IEX",134,134.1,131,134.19,131.4,-2.08,5008822,661214592.22,"15-May-2026"
"360ONE",1162,1164.3,1125.7,1161.3,1138,-2.01,1268562,1447378499.52,"27-Apr-2026"
"INOXWIND",76.9,76.9,73.81,76.6,75.07,-2,18968165,1417680652.1,"29-Jul-2025"
