"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"NHPC",74.73,75,71.82,77.2,71.93,-6.83,212433185,15524617159.8,"10-Feb-2026"
"FORCEMOT",18400,18500,17745,18904,17893,-5.35,258809,4658036617.73,"10-Sep-2025"
"POWERINDIA",36300,36315,34820,36380,35200,-3.24,244798,8630730478.92,"13-Aug-2025"
"BSE",4020,4045,3875.6,4066.6,3935.5,-3.22,5568609,21983364807.57,"10-Jul-2026"
"NTPC",375.95,377.5,363.05,378.7,367.4,-2.98,17496468,6432926389.56,"06-Feb-2026"
"PHOENIXLTD",1719.4,1750.6,1699.3,1747.8,1708.4,-2.25,716902,1231766678.36,"15-Sep-2025"
"BIOCON",425,426.25,410.35,425.65,416.5,-2.15,3030795,1265326604.55,"03-Jul-2026"
"PAYTM",1090,1090,1055.9,1095,1072.5,-2.05,2598472,2778961865.12,"-"
"MFSL",1600.1,1611.7,1583,1624.4,1592,-1.99,515020,823249169.6,"16-Aug-2024"
"PFC",416.1,418,409.75,421.1,413.5,-1.8,6066023,2508725132.11,"23-Mar-2026"
"AXISBANK",1263,1275.8,1244.9,1275.9,1253.4,-1.76,11884695,14924918827.95,"10-Jul-2026"
"RECLTD",329.95,330.4,321,331.4,325.95,-1.64,6501043,2109653463.93,"20-Mar-2026"
"TORNTPHARM",4280,4338.4,4240.3,4350.4,4281.5,-1.58,644323,2766851826.6,"29-May-2026"
"SBICARD",608,612.4,596.45,615.95,606.2,-1.58,1920387,1157916545.52,"11-Mar-2026"
"POWERGRID",281.75,285.25,278.4,286.15,282,-1.45,15198142,4276909140.22,"09-Feb-2026"
"ALKEM",5272.5,5449,5223.5,5314.5,5239,-1.42,2004949,4428778678.03,"20-Feb-2026"
"TATAPOWER",415.5,417.25,408.65,419.5,414,-1.31,5616307,2324083999.67,"20-Jun-2025"
"HDFCLIFE",582.55,587.15,571.35,586.55,579.4,-1.22,5405229,3134600401.68,"19-Jun-2026"
"HINDPETRO",384.85,391.05,383,388.6,384,-1.18,4707348,1816659740.16,"06-Nov-2025"
"ICICIPRULI",486,486.65,474.5,488.6,483,-1.15,3009979,1445993911.6,"05-Jun-2026"
