"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"TMPV",395.5,395.6,355,393.6,361.7,-8.1,51987488,19060172725.44,"19-Jun-2026"
"BSE",4180,4219.9,3961,4162.4,4004,-3.81,6984638,28350785334.76,"10-Jul-2026"
"COLPAL",2080,2092.6,2028,2096.9,2030,-3.19,603600,1235188932,"01-Jun-2026"
"LODHA",924.95,925.15,900.15,937.95,913.8,-2.57,3535454,3221823875.66,"22-Aug-2025"
"SAMMAANCAP",180,180.99,175.25,180,175.55,-2.47,9009472,1594135975.68,"20-Sep-2024"
"FORTIS",972.8,972.8,942.8,969.1,950,-1.97,2304366,2190092490.06,"25-Jul-2025"
"MOTHERSON",147.51,147.59,142.63,147.6,144.79,-1.9,20551699,2982051524.9,"14-Jul-2026"
"CIPLA",1380,1381.7,1341.1,1373.2,1350.2,-1.67,2014168,2720637426,"05-Jun-2026"
"DABUR",435,435.9,427.75,435.45,428.5,-1.6,1137052,490035300.44,"07-Nov-2025"
"PATANJALI",426.95,426.95,416.3,425.55,418.9,-1.56,3265235,1370876262.4,"24-Apr-2026"
"PIIND",2878,2893.1,2821.7,2878,2833.2,-1.56,226807,645193336.76,"23-Feb-2026"
"BANDHANBNK",217.82,217.98,213.1,216.74,213.4,-1.54,9233245,1984963010.1,"14-Aug-2025"
"ZYDUSLIFE",1069.9,1077.8,1053.8,1078.7,1063,-1.46,2497044,2661749022.24,"24-Jul-2026"
"PNBHOUSING",1020.2,1025,1002.2,1017.9,1004.3,-1.34,380659,384629273.37,"01-Aug-2025"
"GODREJCP",1040,1041.3,1015.1,1034.5,1021.3,-1.28,613139,629601782.15,"12-May-2026"
"BAJAJFINSV",1792,1794,1751.6,1787.3,1765,-1.25,903580,1595415062.8,"30-Jun-2026"
"BIOCON",416.45,417.7,406.75,416.45,411.6,-1.16,1646656,677681276.8,"03-Jul-2026"
"ONGC",246,247.75,244,248.2,245.45,-1.11,12816262,3144726206.94,"18-Feb-2026"
"ADANIGREEN",1489.7,1489.7,1456.3,1482.5,1466.6,-1.07,2163196,3171223704.04,"14-Jun-2024"
"SRF",2750.9,2760,2651.2,2744,2715,-1.06,499787,1347965521.96,"27-Jan-2026"
