"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"PFC",374.45,375.1,363.2,374.45,363.8,-2.84,13375984,4896412703.04,"27-Aug-2026"
"RECLTD",338,338.6,327.5,337,328.1,-2.64,7840724,2583440150.76,"14-Aug-2026"
"BDL",1356.8,1356.8,1308.2,1349,1317,-2.37,2094679,2775994291.54,"09-Feb-2026"
"GMRAIRPORT",103.02,103.38,100.41,102.5,100.41,-2.04,7419821,753111831.5,"05-Sep-2024"
"BSE",3384,3412,3280,3352,3291.1,-1.82,5391606,18041391997.2,"10-Jul-2026"
"BHEL",422.9,423.75,412.4,419.8,413.5,-1.5,4572719,1910116180.68,"17-Jul-2026"
"NAUKRI",1385.3,1390.1,1355.3,1378.4,1360.9,-1.27,1278109,1746459261.96,"24-Jul-2026"
"GVT&D",4140,4143,4050.1,4100,4050.1,-1.22,992560,4046855706.4,"21-Aug-2026"
"UNIONBANK",187.93,189.46,184.39,186.9,184.68,-1.19,9632097,1797445621.17,"03-Jul-2026"
"TATACONSUM",1068.6,1074.7,1056.3,1068,1056.3,-1.1,1684035,1797353715.15,"25-May-2026"
"LUPIN",2228.3,2237.7,2201.5,2225,2201.5,-1.06,531963,1181713247.46,"17-Jul-2026"
"TIINDIA",2949.4,2967.6,2910.2,2961,2930,-1.05,203143,596372999.39,"07-Aug-2026"
"AUROPHARMA",1631,1635.6,1602.5,1624.5,1608,-1.02,805856,1301473557.12,"17-Apr-2026"
"FEDERALBNK",361.9,364.2,355.3,358.8,355.3,-0.98,4349435,1566840464.4,"14-Aug-2026"
"INDUSTOWER",373.75,373.85,367.35,372.4,368.8,-0.97,3258892,1205594506.48,"10-Aug-2026"
"TATAPOWER",379.3,379.9,375,378.9,375.25,-0.96,4261349,1606443346.02,"23-Jun-2026"
"PIIND",2510,2522.5,2482.5,2505,2482.5,-0.9,96187,240773374.66,"07-Aug-2026"
"UNOMINDA",1278.3,1282.6,1260.5,1272,1260.5,-0.9,448426,571451673.1,"29-May-2026"
"HINDPETRO",367.5,368.85,363.2,366.45,363.2,-0.89,3121502,1142969172.32,"14-Aug-2026"
"HINDALCO",1044,1048,1013,1038.95,1029.85,-0.88,4321761,4433737827.51,"10-Jul-2026"
