"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"PIIND",2695,2874,2692.5,2680.8,2865.5,6.89,1648437,4653372807.3,"23-Feb-2026"
"MOTILALOFS",826.15,868.8,826.15,821.15,867.5,5.64,1784522,1523446431.4,"30-Jan-2026"
"BANKBARODA",260.4,274.2,260.4,259.25,273.5,5.5,32633870,8806576158.2,"05-Jun-2026"
"BANKINDIA",140.2,148,140.2,140.08,147.6,5.37,22007536,3204737392.32,"29-May-2026"
"RBLBANK",347,362,345.95,344.95,361.5,4.8,4649319,1655018084.43,"08-Sep-2025"
"CANBK",131.4,137.8,131.4,131.91,137.8,4.47,57740162,7823791951,"12-Jun-2026"
"GVT&D",4800,4966,4781.5,4744,4939,4.11,747212,3662511922.84,"22-Aug-2025"
"ANGELONE",327.9,339.2,326.75,325.7,338.95,4.07,3829623,1273464536.19,"27-Mar-2026"
"INDIANB",849.95,878,847.25,843,877,4.03,3638354,3152197138.52,"10-Jun-2026"
"PAYTM",1037.7,1075.4,1034.3,1031.7,1073,4,1157015,1226829285.1,"-"
"PNB",106,109.98,106,105.71,109.9,3.96,38219915,4156033557.1,"12-Jun-2026"
"INDIGO",4375,4547.9,4375,4359.7,4531.7,3.95,1000203,4489361155.35,"13-Aug-2025"
"GODFRYPHLP",2186,2278,2186,2183.9,2270,3.94,363095,811564527.35,"10-Nov-2025"
"SWIGGY",243.25,250.7,238.5,241.2,250,3.65,10629068,2609436194,"-"
"FEDERALBNK",306.7,315.9,306.35,304.6,315.7,3.64,14386417,4492878029.1,"22-Aug-2025"
"DIVISLAB",6535,6790,6535,6521,6757,3.62,912179,6136264620.16,"24-Jul-2026"
"UNOMINDA",1059.4,1097.4,1057.7,1053.1,1091,3.6,822653,886063093.24,"29-May-2026"
"BAJAJHLDNG",9938,10280,9870,9868,10220,3.57,57488,582972010.88,"30-Jun-2026"
"INDUSINDBK",896.05,928,896.05,895.05,925,3.35,1694676,1552950246.12,"25-Jun-2026"
"BOSCHLTD",36855,37990,36745,36610,37820,3.31,46439,1747821392.27,"29-Jul-2025"
