"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"TITAN",4190.9,4217,4087.2,4192.4,4100,-2.2,1284964,5300913387.76,"08-Jul-2025"
"ONGC",264.15,265.5,258.3,264.65,259.55,-1.93,10796349,2818494869.94,"18-Feb-2026"
"NTPC",362.8,363.7,355,362.4,355.95,-1.78,14246656,5084061660.16,"06-Feb-2026"
"NAUKRI",1011.85,1011.85,972.4,999.2,982,-1.72,915803,904758415.82,"20-Feb-2026"
"POWERGRID",292.9,293.05,284.75,290.3,285.5,-1.65,7973130,2288686966.5,"09-Feb-2026"
"TATAPOWER",404.35,406.6,396.55,404.2,397.85,-1.57,5796055,2316857065.15,"23-Jun-2026"
"INDUSTOWER",430,432.05,417.95,426.15,419.6,-1.54,10047596,4250535011.84,"09-Aug-2024"
"IDEA",14.8,14.85,14.03,14.4,14.21,-1.32,958236360,13808185947.6,"20-Aug-2024"
"ETERNAL",250.9,251.9,243.45,248.3,245.45,-1.15,33327569,8192916287.27,"-"
"TECHM",1516.5,1518.4,1473.2,1503.4,1486.5,-1.12,1330108,1974478820.6,"03-Jul-2026"
"OIL",483,483.45,469.15,481,476,-1.04,2629524,1248576880.92,"18-Feb-2026"
"POWERINDIA",35200,35210,34050,35010,34650,-1.03,205184,7089154392.32,"13-Aug-2025"
"APLAPOLLO",1816,1829.6,1792.2,1817.7,1799,-1.03,379643,685084775.65,"22-Aug-2025"
"CIPLA",1383.1,1398.8,1373.6,1387.9,1374,-1,1419845,1963901207.1,"05-Jun-2026"
"OFSS",9841,9862,9434,9756,9661,-0.97,252133,2419016949.93,"07-May-2026"
"DALBHARAT",1671.8,1684.9,1643.2,1664,1649.2,-0.89,334126,553359433.64,"23-Jun-2026"
"BHARTIARTL",1837,1837,1789.2,1813.3,1798,-0.84,10377475,18725427214.25,"18-Jul-2025"
"PERSISTENT",5145,5145,4961,5065,5023,-0.83,438124,2201984936.56,"27-Jan-2026"
"HDFCLIFE",564.55,572,557.75,564.55,560,-0.81,3463876,1950612491.88,"19-Jun-2026"
"AUROPHARMA",1451.8,1469,1438,1451.8,1440,-0.81,1263926,1837988549.94,"17-Apr-2026"
