"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"NATIONALUM",378.6,384.95,375,400.5,376,-6.12,14954594,5669585677.28,"08-May-2026"
"TMPV",329,337.75,329,349.6,334.5,-4.32,31933028,10621883103.64,"19-Jun-2026"
"LAURUSLABS",1849.9,1853.2,1777.7,1851.7,1787.3,-3.48,1581352,2869363204,"08-May-2026"
"NBCC",91.99,92.46,89.1,92.07,89.15,-3.17,10143348,913814221.32,"17-Aug-2026"
"RECLTD",344.15,344.5,334.5,346.5,335,-2.88,7298422,2456575860.98,"14-Aug-2026"
"LTF",314.9,315.3,306,315.35,306.3,-2.87,3682349,1136115136.97,"22-May-2026"
"HINDZINC",575,575,557.8,578.35,561.9,-2.84,4702210,2642830108.4,"30-Apr-2026"
"PAYTM",1644.2,1657.6,1603,1649.5,1603,-2.82,3221449,5231697604.98,"-"
"ZYDUSLIFE",1168.9,1173.3,1135.2,1167.3,1135.2,-2.75,804336,926570941.92,"24-Jul-2026"
"KAYNES",3756.6,3788.9,3650,3760.5,3660.2,-2.67,683138,2526285312.28,"08-Sep-2023"
"ASHOKLEY",177.11,179.5,169.75,176.23,171.64,-2.6,39171573,6847582676.13,"03-Jun-2026"
"JIOFIN",255.6,255.6,249.05,255.6,249.05,-2.56,16541508,4156715545.32,"10-Aug-2026"
"AUROPHARMA",1662.4,1670,1621.9,1663.4,1622.1,-2.48,824842,1349383773.06,"17-Apr-2026"
"OIL",478,478,465.8,479.8,468.5,-2.36,1994908,937247676.56,"18-Feb-2026"
"PGEL",611.95,615.9,599.5,615,601,-2.28,840464,510665926.4,"19-Sep-2025"
"ASIANPAINT",2751,2751,2690.3,2755.5,2696.3,-2.15,667311,1808986697.46,"23-Jun-2026"
"ASTRAL",1592,1597,1552.2,1592,1556.3,-2.09,889819,1399231479.31,"14-Aug-2026"
"MCX",2970,2977.4,2911.5,2970,2911.5,-1.97,1478383,4354754532.46,"02-Jan-2026"
"GODREJPROP",2019,2032.2,1988.2,2028,1990,-1.87,447214,895085404.58,"28-Jul-2026"
"PREMIERENE",1036,1038.8,1015,1035.8,1017.3,-1.79,535800,546596370,"08-May-2026"
