"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"DRREDDY",1340,1349,1261.1,1349,1271.2,-5.77,8410883,10888560914.14,"10-Jul-2026"
"SOLARINDS",17994,18059,17028,17971,17385,-3.26,326120,5658791844.4,"28-Jul-2026"
"MAZDOCK",2440,2444,2369.9,2450.7,2372.8,-3.18,1695100,4066358439,"13-Feb-2026"
"PAGEIND",41640,41680,39510,41415,40310,-2.67,72097,2913634431.9,"27-May-2026"
"UNITDSPR",1409,1420,1378.4,1408.8,1381.5,-1.94,621336,866328784.8,"08-Jul-2026"
"OIL",432.4,433.7,422.2,430.35,422.5,-1.82,2080107,890577010.98,"18-Feb-2026"
"ADANIENSOL",1660.5,1685,1610.1,1655.5,1625.8,-1.79,2379388,3928940641.12,"14-Jun-2024"
"MARUTI",14000,14037,13700,13951,13709,-1.73,576451,7978479591.19,"07-Aug-2026"
"ASTRAL",1336,1348.8,1311.6,1336,1314.3,-1.62,527329,699987061.18,"11-Nov-2025"
"POLYCAB",9280,9329,9001,9234,9085,-1.61,487544,4433344851.68,"19-Jun-2026"
"ONGC",249.59,249.59,242.91,247,243.49,-1.42,14066120,3445214771.6,"18-Feb-2026"
"INFY",1062.7,1062.7,1040.4,1069.3,1055.3,-1.31,9003333,9475377749.19,"10-Jun-2026"
"APLAPOLLO",1809.9,1817.4,1783,1809.6,1786,-1.3,545781,979218438.96,"22-Aug-2025"
"NTPC",349,351,343.1,348.7,344.45,-1.22,17821421,6163182024.43,"06-Feb-2026"
"HAVELLS",1212,1223,1182.6,1207.8,1194.5,-1.1,2319664,2782089018.4,"22-May-2026"
"KPITTECH",556.05,557,546.6,554.6,548.5,-1.1,1950385,1073999004.1,"04-Feb-2026"
"MUTHOOTFIN",3070.1,3114.1,3032.7,3083.3,3051,-1.05,945580,2895895484.8,"17-Apr-2026"
"HINDALCO",971.7,973.95,954.65,971.65,961.6,-1.03,6043658,5811883715.7,"10-Jul-2026"
"EICHERMOT",7418,7449.5,7321.5,7418.5,7345.5,-0.98,625976,4620285037.68,"01-Aug-2025"
"BDL",1337.8,1349.6,1321,1337.4,1325.3,-0.9,784726,1049414079.8,"09-Feb-2026"
