"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"SRF",2843.9,2865.3,2615,2867.2,2622.5,-8.53,2407250,6508939202.5,"28-Jul-2026"
"ADANIGREEN",1468,1468,1372,1472.3,1382,-6.13,7893921,11057488779.96,"14-Jun-2024"
"INDUSINDBK",1036.6,1042.2,998.15,1069.3,1004.5,-6.06,7505583,7600378513.29,"25-Jun-2026"
"BANDHANBNK",173.55,176,164.85,173.5,166.11,-4.26,44729469,7563305913.21,"14-Aug-2025"
"ADANIENT",3147.1,3147.1,3001.3,3147.7,3014,-4.25,1580313,4832028241.32,"12-Jun-2026"
"PETRONET",277.5,277.85,267.35,279.65,269.1,-3.77,2923648,790671365.12,"12-Jun-2026"
"NAM-INDIA",1130.9,1130.9,1093.9,1147.9,1106.9,-3.57,2448524,2716465981.32,"25-Jun-2026"
"NESTLEIND",1500.1,1503.5,1441.3,1493.6,1442.2,-3.44,2496998,3648888147.38,"10-Jul-2026"
"CGPOWER",909,915.65,881,912.85,883.5,-3.22,3944806,3521133835.6,"30-Jan-2026"
"SHRIRAMFIN",1057.8,1079,1022.3,1058.8,1026.4,-3.06,6335830,6631586544.4,"03-Jul-2026"
"GVT&D",4440,4528.5,4306.8,4481.5,4350,-2.93,1163262,5094040624.2,"21-Aug-2026"
"TIINDIA",2903.7,2921.4,2816.5,2903.7,2820.1,-2.88,246497,703024233.82,"07-Aug-2026"
"IDEA",13.49,13.54,13.18,13.54,13.2,-2.51,355720315,4738194595.8,"20-Aug-2024"
"HINDPETRO",385,387.45,376.55,395.2,386.1,-2.3,16608337,6366141655.47,"14-Aug-2026"
"ADANIPOWER",217.18,218.98,211.27,216.95,212.29,-2.15,34960049,7498930510.5,"22-Sep-2025"
"ADANIPORTS",1818.3,1825.5,1769,1819.4,1781,-2.11,2592430,4642445871.1,"12-Jun-2026"
"RADICO",4162.9,4174.7,4052.3,4147.5,4060,-2.11,217188,888181638.48,"24-Jul-2026"
"GRASIM",3166,3180,3096,3166.3,3101,-2.06,327446,1023622391.68,"07-Aug-2026"
"ABCAPITAL",399,400.5,390.55,400.6,392.35,-2.06,4437360,1755330868.8,"16-Aug-2018"
"BHEL",415.45,417,405.65,416.45,408,-2.03,7519426,3088529035.24,"17-Jul-2026"
