"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"CROMPTON",251.95,251.95,243.95,252,246,-2.38,4617058,1138197138.16,"24-Jul-2026"
"BANKBARODA",245.55,246.12,239.9,247,241.5,-2.23,15273456,3691594315.2,"05-Jun-2026"
"PREMIERENE",1052.9,1060.9,1023.5,1053,1030,-2.18,633397,656325971.4,"08-May-2026"
"CANBK",129.62,129.87,126.8,129.96,127.3,-2.05,13554931,1728795899.74,"12-Jun-2026"
"DIXON",15000,15000,14484,14850,14570,-1.89,735399,10727066655.27,"16-Sep-2025"
"HAL",4990,4990,4858,5000,4906,-1.88,647094,3174183727.26,"14-Aug-2026"
"BAJAJHLDNG",11250,11360,11050,11320,11120,-1.77,70312,786912216.64,"30-Jun-2026"
"OFSS",11720,11898,11457,11724,11518,-1.76,153378,1797179106.96,"07-May-2026"
"SBILIFE",1801.7,1801.7,1759.1,1792.9,1761.8,-1.73,542285,962084087.05,"06-Mar-2026"
"ADANIPORTS",1700,1700,1672.1,1700,1672.1,-1.64,1060384,1782929657.6,"12-Jun-2026"
"BAJFINANCE",1086,1094.9,1076.9,1095,1077,-1.64,4341196,4708678241.4,"30-Jun-2026"
"RVNL",225.3,227.89,221.25,225.3,221.7,-1.6,5266886,1175252942.04,"18-Aug-2026"
"BAJAJFINSV",2020,2028.6,1995.3,2032.5,2001.7,-1.52,463999,932735429.79,"30-Jun-2026"
"BIOCON",414.55,414.55,409,415.55,409.4,-1.48,1760055,722713784.1,"03-Jul-2026"
"ZYDUSLIFE",1112.7,1117.5,1098,1120,1103.8,-1.45,857484,947253999.96,"24-Jul-2026"
"DALBHARAT",1881.9,1905.1,1845.9,1880,1853,-1.44,361328,678667929.28,"23-Jun-2026"
"AMBUJACEM",414.5,415.3,406.7,414.5,408.75,-1.39,2180308,892247442.84,"12-Jun-2026"
"DELHIVERY",452,452.6,441.2,450.7,444.75,-1.32,1948188,868268427.84,"20-Sep-2023"
"KAYNES",3930,3963.5,3840.2,3890,3840.2,-1.28,1251743,4887918723.27,"08-Sep-2023"
"BEL",414.3,414.6,405.55,414,409,-1.21,9480395,3876059495.75,"13-Aug-2026"
