"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"TVSMOTOR",3590.2,3810,3576.8,3590.2,3793.9,5.67,2390971,8954019027.03,"30-Mar-2026"
"MANAPPURAM",339,353.5,337.55,337.1,352.45,4.55,12016551,4192694809.41,"11-May-2026"
"MUTHOOTFIN",2990,3110.1,2981.9,2982.8,3080.2,3.27,966903,2962184692.74,"17-Apr-2026"
"SHRIRAMFIN",1036,1067.4,1031,1035.4,1064.1,2.77,7632395,8085453967.2,"03-Jul-2026"
"SONACOMS",723,734.2,715.05,714.55,733.35,2.63,3282461,2381786526.21,"25-Jun-2026"
"SRF",2886.4,2970,2866.8,2871.7,2947,2.62,528782,1551393509.8,"27-Jan-2026"
"INDUSINDBK",1037.8,1068.8,1031.45,1032.85,1059,2.53,5124510,5428342197.9,"25-Jun-2026"
"PRESTIGE",1669.1,1712.2,1662.3,1669.1,1710.9,2.5,343267,580807764,"03-Sep-2025"
"HINDZINC",526.95,536.4,524.25,522.65,535,2.36,3103005,1650643509.75,"30-Apr-2026"
"GODREJPROP",2115,2168.9,2107,2118.7,2167,2.28,706420,1515002460.4,"28-Jul-2026"
"NUVAMA",1866.1,1933.4,1863.2,1854,1895,2.21,392781,747847168.38,"15-May-2026"
"LAURUSLABS",1559.7,1600.1,1557,1558.9,1593,2.19,1871738,2972245074.48,"08-May-2026"
"ABCAPITAL",401.35,409.9,400.75,401.15,409.9,2.18,3358611,1370682735.21,"16-Aug-2018"
"VMM",111.27,113.87,110.62,111.21,113.6,2.15,7238915,813509267.7,"-"
"UPL",609,621.95,605.9,606.05,619,2.14,2611905,1613138647.05,"17-Jul-2026"
"BAJAJFINSV",1855,1904.8,1850.4,1861.5,1900.7,2.11,1668643,3150731712.6,"30-Jun-2026"
"HAL",4485,4594,4461.4,4491,4585,2.09,697411,3167089807.31,"18-Feb-2026"
"PIDILITIND",1575,1601,1569.5,1565.8,1597,1.99,1639947,2591854236.15,"23-Jul-2026"
"FORTIS",952,970.45,951.75,951.2,969.95,1.97,648326,624273105.4,"24-Jul-2026"
"EICHERMOT",7590,7710,7565,7563.5,7694,1.73,451049,3443005863.17,"01-Aug-2025"
