"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"FEDERALBNK",328.7,351,323.4,326.6,348,6.55,44155126,15068819850.02,"22-Aug-2025"
"KALYANKJIL",542,577.5,541.25,546.6,572.5,4.74,53915916,30367600527.84,"04-Sep-2025"
"BHARATFORG",2101,2196.7,2101,2104.7,2195,4.29,1942065,4196724782.4,"03-Jul-2026"
"TECHM",1540,1585,1527.3,1510.3,1570.1,3.96,10632264,16524877354.08,"03-Jul-2026"
"KOTAKBANK",377.5,391.8,375.7,377.15,390.7,3.77,17847316,6884602147,"17-Jul-2026"
"EXIDEIND",421,436.55,418.55,421.3,435,3.25,12389278,5356752128.86,"03-Jul-2026"
"NAM-INDIA",1159.8,1194.6,1147.3,1151.5,1188,3.17,816780,966160894.2,"25-Jun-2026"
"SONACOMS",684.6,708.45,680.35,683.4,705,3.16,4862624,3395229955.52,"25-Jun-2026"
"JIOFIN",247.5,249.95,242,235.65,242.7,2.99,95978862,23570488929.96,"11-Aug-2025"
"TCS",2224.8,2275,2215.1,2201,2266,2.95,5615138,12666010635.22,"15-Jul-2026"
"DLF",649,677,647.1,648.1,667,2.92,9526166,6368527755.98,"27-Jul-2026"
"360ONE",1108.3,1127.8,1085.7,1081.3,1111.9,2.83,5362295,5942227204.25,"27-Apr-2026"
"PRESTIGE",1641.7,1697.9,1633.3,1641.7,1687,2.76,1057341,1778711897.25,"03-Sep-2025"
"ICICIBANK",1422.1,1455.1,1419.7,1418.2,1454,2.52,11112550,15983180665,"12-Aug-2025"
"RELIANCE",1300,1330.3,1296.1,1296.6,1328.8,2.48,18302218,24184367843.02,"05-Jun-2026"
"HCLTECH",1197.8,1223.5,1195.8,1187.4,1203,2.35,5037972,6082847392.8,"17-Jul-2026"
"PERSISTENT",5120.9,5195.7,5090,5059.3,5175,2.29,532124,2739805372.44,"27-Jul-2026"
"KFINTECH",874.65,894,870.5,871.15,888.5,1.99,911148,806192861.88,"15-Jul-2026"
"HINDUNILVR",2100,2154.5,2092.1,2098.4,2140,1.98,1059832,2263673972.16,"23-Jun-2026"
"BRITANNIA",5312,5418,5299,5310.5,5415,1.97,199477,1071795905.31,"31-Jul-2026"
