"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"NESTLEIND",1414.8,1454.9,1409.3,1410.4,1437.9,1.95,2288648,3298262178.72,"10-Jul-2026"
"SRF",2699,2754.8,2699,2689.6,2739.9,1.87,482986,1321232352.3,"27-Jan-2026"
"HINDUNILVR",2134.9,2204.9,2133.5,2132.8,2172.3,1.85,2325534,5077152339.48,"23-Jun-2026"
"PIDILITIND",1485,1535.8,1482.9,1481.8,1508,1.77,1866212,2828188299.64,"23-Sep-2025"
"COLPAL",2024.3,2100,2024.3,2023.4,2058.3,1.72,1111107,2307469240.11,"01-Jun-2026"
"BHARATFORG",1925.4,1975.4,1877,1925.4,1957.7,1.68,1923743,3711592794.48,"18-Feb-2026"
"AXISBANK",1283.5,1326.5,1283.5,1292.4,1314,1.67,12262606,16115516805.2,"10-Jul-2026"
"KOTAKBANK",380.5,391.2,380.5,381.7,388,1.65,21427363,8323030610.09,"14-Jan-2026"
"SHREECEM",23415,24125,23290,23415,23780,1.56,55011,1296633474.84,"03-Nov-2025"
"GODREJCP",1018,1039.5,1010.1,1013.2,1029,1.56,1601364,1651887034.2,"12-May-2026"
"ICICIBANK",1271.3,1306,1271.3,1275,1293,1.41,25951584,33602629994.88,"12-Aug-2025"
"HDFCBANK",736.5,755.95,736.4,738.35,747.8,1.28,44458159,33120439291.82,"19-Jun-2026"
"JSWSTEEL",1266,1292,1252.5,1261.7,1277.2,1.23,3053155,3902451126.35,"08-Jul-2025"
"ITC",280,285.85,278.65,280,283.3,1.18,19823743,5623797651.67,"27-May-2026"
"POLICYBZR",1500,1542.4,1495.4,1497.3,1515,1.18,1809006,2746432909.2,"-"
"MARICO",814.35,832.95,809.15,813.2,822,1.08,2365760,1949835734.4,"01-Aug-2025"
"BRITANNIA",5110,5232,5103.5,5107.5,5160,1.03,322498,1674416065.96,"31-Jul-2026"
"LT",3904,3962.8,3900,3900.6,3931,0.78,2033070,8001472276.2,"22-May-2026"
"AUROPHARMA",1443.8,1468.4,1437.1,1449,1460,0.76,1123785,1630848029.85,"17-Apr-2026"
"PHOENIXLTD",1754,1814.2,1748.8,1754.1,1763.9,0.56,737262,1314383320.98,"15-Sep-2025"
