"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"IDEA",14.18,15.09,14.06,14.16,14.91,5.3,1132162694,16518253705.46,"20-Aug-2024"
"GVT&D",4799.5,5070,4783.5,4781,4970,3.95,1305674,6500350235.96,"22-Aug-2025"
"NHPC",75.56,76.17,74.5,72.29,74.74,3.39,170970500,12875788355,"10-Feb-2026"
"MANKIND",2320,2383.5,2285.1,2299,2375,3.31,1012891,2357351868.85,"08-Aug-2025"
"FEDERALBNK",293.95,302.85,290.3,293.05,302.4,3.19,15946881,4743399753.45,"22-Aug-2025"
"INDIANB",829.5,851,815.6,825.55,849,2.84,2814036,2358190308.36,"10-Jun-2026"
"UNIONBANK",164.01,167.5,160.55,162.68,167.29,2.83,10405094,1712158217.7,"25-Jul-2025"
"DMART",4064.9,4193.9,4017.1,4057,4168,2.74,857620,3560821087.6,"09-Aug-2021"
"APOLLOHOSP",8109.5,8317.5,8109.5,8089.5,8299,2.59,724687,5974580515.32,"16-Feb-2026"
"APLAPOLLO",1769.2,1815,1750.2,1769.2,1810,2.31,504434,895390527.36,"22-Aug-2025"
"BANKINDIA",137.68,140.53,134.7,137.29,140.35,2.23,7726413,1061918202.72,"29-May-2026"
"TMPV",392.05,399.8,384.85,390.2,398,2,8638483,3395096588.66,"14-Oct-2025"
"BHARATFORG",1908.1,1948.9,1893.9,1902.9,1940,1.95,808066,1551341268.12,"18-Feb-2026"
"INDIGO",4440.1,4565,4390,4466.1,4550.1,1.88,808155,3610779969.15,"13-Aug-2025"
"CANBK",129.15,132.25,127.24,129.08,131.5,1.87,38359464,4962563857.68,"12-Jun-2026"
"MAXHEALTH",941.2,967.75,935.85,948.7,965,1.72,2609191,2499030955.98,"04-Jul-2025"
"PNB",104.01,106.11,102.9,104.09,105.8,1.64,15562385,1625335489.4,"12-Jun-2026"
"BDL",1204,1230,1181.3,1206.1,1225.8,1.63,1438421,1735454936.5,"09-Feb-2026"
"KAYNES",3173,3226,3132,3169.1,3220,1.61,900927,2866398352.47,"08-Sep-2023"
"SBIN",953.75,974,937.2,956.65,971.5,1.55,27947005,26509411062.8,"15-May-2026"
