"Symbol","Open","High","Low","Prev. Close","LTP","%chng","Volume","Value","CA "
"TCS",2393,2393,2224.8,2446.9,2245,-8.25,15660062,35513575402.36,"25-May-2026"
"PERSISTENT",5380,5380,5076,5470.5,5080,-7.14,768497,3975496460.76,"27-Jan-2026"
"LTM",4292.7,4293.1,3993,4341.7,4054,-6.63,1066491,4328364388.41,"25-May-2026"
"COFORGE",1490,1490,1417,1519.5,1419.4,-6.59,4844251,6999797367.47,"30-Jan-2026"
"TECHM",1549.1,1554.7,1467.6,1571.4,1470,-6.45,3493572,5216077674.6,"03-Jul-2026"
"HCLTECH",1228.8,1230,1176.8,1243.5,1177.5,-5.31,4800922,5730764572.96,"24-Apr-2026"
"KPITTECH",800.8,800.8,770.6,809.25,771.85,-4.62,2235273,1739690623.17,"04-Feb-2026"
"MPHASIS",2336.7,2358,2281,2387.7,2281.1,-4.46,595642,1371620571.92,"09-Jul-2025"
"TATAELXSI",4496.1,4497.9,4287,4530.3,4341,-4.18,498745,2169251477.9,"10-Jun-2026"
"INFY",1242.1,1249.9,1216,1270.8,1220.5,-3.96,18534303,22721943419.82,"10-Jun-2026"
"POLICYBZR",1653,1661.4,1551.6,1644.2,1580,-3.9,3301345,5229726641.4,"-"
"OFSS",10300,10300.5,9933.5,10344.5,9960,-3.72,235347,2375213709.33,"07-May-2026"
"PRESTIGE",1399,1399,1336.2,1395,1343.3,-3.71,630966,850945986.24,"03-Sep-2025"
"DIXON",11620,11640,11153,11604,11225,-3.27,524162,5923795876.52,"16-Sep-2025"
"LODHA",903.8,903.8,871.55,903.8,877,-2.97,1938065,1703985509.3,"22-Aug-2025"
"HDFCAMC",2583.5,2583.6,2463.5,2583.5,2509.3,-2.87,1184566,2972478846.44,"05-Jun-2026"
"AMBUJACEM",438.2,440.5,424,439.35,426.75,-2.87,8611792,3684124617.6,"12-Jun-2026"
"WIPRO",208,208.4,202,209.84,203.9,-2.83,62282204,12762246421.64,"05-Jun-2026"
"PATANJALI",451,451.75,430.35,451.55,440,-2.56,6827656,3008265233.6,"24-Apr-2026"
"KFINTECH",863.45,863.45,833.1,858.75,836.9,-2.54,1120027,942592322.66,"22-Aug-2025"
